ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff
6965,4832,2648.484251,4189.404297
6966,10084,945.8934345,1428.493971
6967,19612,1984.088562,4198.344649
6969,14057,1772.128959,3683.457244
697,2549,279.274936,495.320941
6970,43353,3070.749885,5818.770805
6971,6744,888.0066343,1756.702764
6973,13274,1244.003278,2278.768401
6974,7449,996.7601753,1632.404042
6975,6841,1047.433436,2298.354453
6976,27417,2360.732186,4602.264015
6977,2729,821.3535987,1716.321119
6979,5112,928.9215328,2162.401707
698,14701,1731.511055,3503.233696
6981,920,848.5517766,1260.574891
6982,1465,821.4972349,1415.092241
6984,8790,887.3512651,1230.170049
6985,0,927.1937875,1619.222193
6986,7781,1166.204844,2294.72168
699,7471,969.0642549,1839.800311
6990,11206,2057.686952,4892.790449
6991,1365,982.485785,1760.753456
6992,31470,2725.260927,5031.186099
6993,3668,779.0303494,1726.494778
6998,18072,1665.531292,3463.163213
6999,7777,2031.129809,4728.084353
7000,7582,807.9741475,1380.247113
7001,7175,722.7609853,889.8830248
7002,7025,909.4307157,1790.119317
7003,8211,1441.024133,3655.719384
7004,17905,1621.977547,3027.724397
7005,35101,2886.539356,5631.431938
7006,5915,1999.516577,3688.690864
7007,41218,3659.766751,6996.487037
7008,10797,878.1652835,1140.5732
7009,10490,1029.68644,1882.838083
7010,7430,697.7814986,1403.122987
7012,22457,1636.023324,3428.05473
7013,8030,872.6059061,1281.282855
7014,7370,862.4186486,1316.102503
7015,11100,929.9316782,1641.298191
7016,0,898.3682356,1840.74707
7017,17757,1790.478845,3769.277981
7018,4019,1325.560167,3036.418269
7019,6983,956.5819729,1742.566661
702,5982,602.2364718,1211.214041
7020,7518,1482.32989,3553.780284
7022,4934,695.1951794,1146.700336
7025,7680,1060.914714,2136.437033
7026,7290,847.513342,1277.961244
7027,11460,1057.801484,1249.842088
7028,3885,1328.198533,2805.15678
7029,1859,764.9398156,1219.553737
703,7172,1455.593132,3325.00743
7030,10802,1458.199444,3392.696586
7031,13047,2151.024454,4791.012865
7032,4499,1366.280551,2514.735551
7035,8341,1160.813745,2398.861243
7036,4381,1540.735723,2536.467773
7039,8760,1446.879039,3077.787683
704,6858,1279.285412,2950.821962
7040,3262,803.6656432,990.8136895
7041,25530,2422.139422,4656.789232
7042,9915,1034.64879,1953.904127
7046,4593,505.811497,682.5624507
7048,38884,4633.835336,7970.091345
7049,7428,902.0437058,1637.640186
705,26996,2021.620275,3981.208639
7051,39013,4679.52862,7931.176953
7052,8148,908.8566924,1443.536005
7053,4800,694.1140304,919.5350647
7054,8486,649.1700205,857.519726
7055,6261,632.8596054,817.6031234
7057,26473,2048.489775,3888.116296
7059,7951,823.9142106,1412.658302
7060,9446,1978.2289,4225.594642
7061,24882,2722.037627,5070.387905
7062,5485,1025.422463,2098.370556
7063,7893,1048.874803,1989.730965
7064,4651,1070.706493,1997.150757
7065,13136,1824.433752,4062.660071
7066,11047,1369.542933,2396.052565
7067,7702,1053.263342,2049.691772
7068,9784,1275.017915,2907.898728
7069,3409,506.3606092,731.3799253
7070,19547,1041.377652,1889.459724
7072,4077,624.2146738,924.5546026
7073,8751,980.7496024,1952.019225
7074,2492,771.5223875,1466.396384
7075,3853,881.9829357,1307.397591
7076,504,969.7205303,1931.746773
7077,6804,1037.546146,2202.378567
7078,11141,1717.780792,4315.631883
7079,3826,803.521252,1556.317983
7081,25423,1907.818461,3863.778232
7082,2108,254.1322436,458.0387197
7083,5031,926.6897616,1744.296053
7084,9750,1177.415487,2411.203328
7085,18603,1185.092368,1892.019574
7086,8401,1046.707984,2122.194526
7087,1340,685.1816057,1166.288213
7088,38506,3069.108555,5726.83339
709,9740,2413.868701,5287.40625
7091,12691,2229.465772,5259.914382
7094,4088,815.7255544,1491.626826
7095,7629,2075.526903,6240.849142
7096,4223,778.7298209,1368.263417
71,12700,2102.614858,5369.09803
710,2908,773.0525133,1512.067765
7100,6953,961.4719519,1768.815191
7105,6464,1035.236624,1790.532651
7107,13374,1509.977469,3108.770297
7108,4758,2138.668352,4231.729341
7109,5422,1039.84904,2220.325226
7110,10547,1248.836503,1875.87988
7111,7518,876.3975775,1398.347486
7112,3530,912.7178535,1918.001345
7113,2393,648.5762344,1494.217052
7114,18995,2841.388316,4265.710449
7115,1084,270.0871701,215.4256539
7116,31141,2515.530363,4833.717314
7118,9953,1614.293596,4000.24499
712,15011,1495.258613,2509.648013
7121,21605,1611.237592,2547.690005
7124,2199,553.1278215,1088.371699
7126,1449,1404.291211,2267.502955
7129,50413,3656.612555,6837.104068
713,7951,735.5501345,1119.352072
7131,8287,1891.792173,4141.86481
7133,46552,3846.560835,7183.213124
7136,2039,402.4967276,768.282021
7137,7266,649.5890323,816.139606
7138,7365,980.9420769,1760.396625
714,7136,644.5916024,1036.901749
7140,13866,2955.988606,5990.080777
7141,29285,2418.329358,4665.517799
7142,935,244.3321939,150.0240928
7143,34186,2665.710518,4629.014521
7144,6528,839.1572188,1593.142051
7145,7521,1015.258362,2013.229662
7148,17555,1500.895356,2682.943487
7149,10306,760.4025858,1251.216548
7150,3557,362.4295132,516.8541442
7151,657,2858.028374,5261.279297
7153,13916,2093.844901,3867.271651
7154,36785,2379.29132,3893.296748
7155,5426,896.8770702,1719.821427
7156,16356,1538.318102,3096.285621
7157,17877,1604.230056,2992.865574
7159,14696,1679.396477,3554.5701
716,2258,1089.132727,1905.35202
7161,14173,1545.971754,3232.477072
7162,1103,678.1535481,1187.87804
7163,11307,1041.906707,1628.128609
7169,10092,1275.372854,2703.571671
717,4218,791.7755217,1580.443487
7170,27366,2064.968991,4048.44263
7171,4246,561.43903,919.155698
7172,2242,262.2720234,488.3627384
7174,23822,1774.369785,3084.709367
7175,10298,1240.514288,2482.435037
7176,4198,693.2058159,1181.236625
7177,6499,1402.960245,3204.920814
7178,33242,3191.388162,5481.021743
7179,24338,2216.75224,3653.541255
7180,7349,839.4768912,1438.543961
7185,13369,1248.05538,1925.380435
7187,75384,5370.002959,8297.42973
719,6810,993.7453409,1855.062542
7190,14217,1815.580311,4290.319081
7191,7129,696.3647449,1195.751369
7194,7015,1000.428722,1841.632924
7195,15941,1212.039287,1723.124363
7196,14078,1617.499988,3503.795431
7197,6323,1174.940734,2492.496896
7198,40179,2915.73019,5543.253537
72,5608,859.9101394,1588.589153
720,9312,1195.356767,2380.277983
7200,15127,1370.578774,2499.541003
7201,9096,941.7811797,1473.120754
7202,1755,834.3708948,1422.786458
7203,9983,987.4057289,1768.843825
7204,17620,1664.718919,3149.901919
7205,2491,945.1096077,1829.724121
7206,3627,1640.757297,4054.889394
7207,39018,2894.593724,5505.885412
721,2344,2535.800981,4449.397786
7211,2817,713.4634966,1377.237328
7212,56841,3526.643954,6097.962595
7213,7144,775.9279433,1600.529772
7215,10367,1319.137387,2846.002887
7216,21082,2287.089981,3836.156368
7217,7733,691.958126,906.5134901
7218,29409,2339.22844,4320.585665
722,6568,704.7356929,1166.085945
7221,1344,705.438328,1242.559443
7222,9132,1159.083278,2271.721722
7223,37140,2811.919958,5060.677225
7224,6194,1330.762259,1875.073879
7226,10109,1077.037234,1673.067468
7227,4506,1358.362158,3215.901067
7228,8838,657.4822427,848.0989497
7231,36243,2724.86223,4857.984248
7232,2594,2254.637352,4822.719727
7233,1042,1331.119538,2716.14831
7235,3303,803.5140141,984.5713514
724,3514,1165.923065,2601.571448
7240,1761,633.6584622,1245.867442
7241,13993,1429.11762,2655.262398
7242,10122,1140.862821,2059.82252
7244,18230,1609.027762,3089.126977
7245,15830,1332.220929,2495.354959
7247,11467,629.7376853,941.5686962
7249,26274,2778.145146,6372.423786
7250,11600,1138.175128,2093.433042
7251,8756,908.3782078,1261.440005
7252,19473,2742.571583,4510.180664
7253,3716,1092.388422,1887.571599
7256,8733,772.8956874,1277.388552
7257,7962,952.82261,1472.309358
7258,5595,855.533646,1547.332286
7259,8483,1581.921522,3281.441703
726,26473,2107.965728,4109.37776
7260,230,1005.990304,1874.926758
7262,1841,876.8172399,1925.255605
7263,3651,1531.477364,4624.484448
7264,3063,414.2402895,713.1728152
7265,23011,2018.017561,2944.213018
7269,47510,2648.178548,5299.372831
727,6424,980.7147801,1889.910824
7272,24858,1962.238903,3742.975487
7274,3765,765.7088827,1265.902683
7275,11739,1381.530321,2765.830715
7277,795,1020.366076,2093.390554
7278,6886,953.5124778,1731.768852
7279,14816,1536.075019,2856.020508
728,6398,673.5735105,1082.87386
7280,9462,1034.217287,1579.070355
7284,19964,1746.258049,3422.748452
7285,6708,932.8436609,1559.752887
7287,2368,1318.646121,3066.890925
729,12975,1510.683383,2389.498981
7292,13106,1287.964808,2230.347329
7294,10795,1003.337185,1767.440731
7297,7923,552.7939888,755.0938383
7298,3476,500.2594073,718.4287959
730,13360,1424.71179,2882.734163
7302,2274,891.2600441,1740.544068
7305,6495,1290.539389,3040.457074
7307,10348,1096.558259,2087.546685
7309,6635,885.1098786,1775.057529
7311,9809,1013.083658,1800.269404
7313,8864,1181.191289,2389.374151
7315,9436,748.9559249,1035.809485
7316,15431,1824.266937,3781.823412
7319,8227,1078.248972,1370.416737
732,3141,741.1598515,1271.092314
7320,8134,1105.644382,2349.152196
7321,13366,1211.044055,2126.489712
7322,19190,1559.759744,2635.882515
7323,32759,2466.438739,4523.06492
7326,11412,1399.133519,3161.355087
7328,10035,772.1423717,1279.077993
7329,29875,1847.532931,4487.925229
733,13594,1551.533552,3121.347019
7330,23311,3013.765326,5160.954146
7331,1200,306.6359278,263.5164742
7332,17952,1612.057843,2998.826214
7333,9650,1474.527113,3305.065812
7336,14459,1757.813481,4087.84381
7337,256,1049.655667,2392.623268
7338,10140,1419.626529,2642.456185
734,45822,3195.04814,6051.360606
7340,6982,2436.042817,4804.462697
7343,7101,720.5110475,1379.560547
7344,8450,945.8053567,1786.482726
7345,5184,1662.70716,3950.406547
7346,21889,1628.60558,2696.518767
7347,5916,2322.552809,4786.352539
7349,8717,1439.982715,3451.616423
735,7573,1189.472072,2665.220675
7352,12335,1799.897322,4385.564496
7354,12448,1406.504398,3323.259808
7358,12344,1559.306026,3611.399032
7359,7646,734.4488732,1372.66368
7360,26671,2007.382069,3714.248462
7361,3895,372.2093576,512.4157845
7362,26107,2124.296352,4089.161
7364,33524,2844.491905,5399.372665
7366,12899,1271.675089,2459.247835
7367,4249,418.1684108,562.3831242
7369,2206,264.1238978,472.2128361
737,8140,1196.481276,1739.383492
7370,3455,503.1921272,720.1764181
7372,5491,1383.360027,3298.875265
7374,20844,1552.952722,2541.230044
7375,1165,260.0363826,223.570822
7376,8357,1169.17199,2360.405585
7377,25212,1770.42947,2939.167688
7378,42187,3185.224833,5949.811269
7379,10735,1460.498573,3404.742697
738,19794,1971.132746,4143.996218
7380,5739,1344.080098,3059.649711
7381,9583,1036.320967,1956.629392
7382,8403,2304.034246,3640.720131
7383,3419,456.6152539,798.9130435
7384,3096,764.9334358,1282.970174
7385,506,908.6965771,1298.545771
7386,8209,986.4518501,1782.481106
7387,7396,1404.682052,3203.485267
7388,13163,1076.30323,1718.006326
7389,10449,1342.413219,2943.339207
739,20263,1640.8095,2334.667332
7392,13850,1777.952155,3730.237347
7398,10310,1423.050504,2964.966033
7399,5175,1690.563145,3245.432536
74,1780,866.3450297,1840.870414
740,6445,1083.76377,2367.310419
7400,9746,971.2665741,1903.311807
7401,7267,2311.767089,4212.945557
7403,13081,2163.063982,4816.571841
7404,15027,2159.224699,4960.251359
7405,3427,1526.811121,2478.830566
7408,7742,669.1244183,1132.039431
7409,4154,1539.962084,3060.97745
7410,11506,1306.630647,2612.788935
7412,10308,2469.52052,6030.794837
7414,25300,1748.494722,2929.890085
7417,12786,1119.822084,1880.035878
7418,9047,663.3195929,846.380875
7419,51631,3492.224508,5852.162874
742,8967,774.029938,1274.296018
7423,3030,987.9240952,1620.05687
7424,4069,1648.891365,3068.044961
7425,8645,1228.849718,2520.272438
7426,3520,780.0401581,1528.027019
7429,8162,1032.184896,2081.230893
7430,12780,2145.328606,4788.204186
7431,14904,1817.961674,3719.689032
7432,833,127.9791265,180.3656648
7436,4875,563.5193044,1217.780656
7437,34976,2694.77286,4819.38052
7439,10733,1096.903967,1731.269531
744,19468,1802.037128,3903.064708
7443,14913,1431.400416,2743.798191
7446,6022,1087.682757,2374.394531
7447,1174,844.9533941,1096.255371
7448,9727,861.9537329,1182.734587
7449,8315,1235.632703,2532.499403
7450,21876,1821.152382,3388.265115
7451,1306,1098.498599,2569.180298
7452,1318,693.0992402,1194.312585
7455,41511,4727.268364,8009.206179
7456,2855,905.2112383,1684.160571
7457,10994,1407.275009,2673.982856
7458,13102,1371.047149,2506.699647
7459,16438,1157.298226,1918.982889
746,26807,1796.961574,2936.705114
7460,1298,688.2460766,875.0594429
7462,7733,1496.39735,3608.590353
7463,6808,825.5011153,1523.187775
7465,9671,757.8546251,1252.619642
7467,11542,2066.058847,4935.026453
7468,10301,1134.346367,2030.081734
7469,6270,781.1963524,1315.358004
7471,6508,1009.355804,1903.316703
7472,3660,915.4768744,973.8906536
7475,16600,1517.320086,3076.220915
7476,1652,361.9869312,467.1144701
7478,15334,2997.158317,5227.592884
7479,11908,1375.523057,2693.196658
748,6214,927.0874265,1850.482337
7482,12237,1081.118933,1987.01068
7483,4463,614.6608656,1012.031912
7488,8747,1447.225158,3578.83554
749,1211,234.8695177,129.5428337
7490,14747,1972.540482,4316.319113
7493,7152,848.5300912,1293.309378
7494,32655,2325.047826,4648.852474
7495,80610,3241.392224,6895.37834
7497,6328,1127.035152,2269.755647
7499,11479,1436.173289,1913.303117
750,12202,1379.039007,2870.244258
7500,19742,1997.197555,4233.278835
7501,3156,720.0156309,1398.426916
7503,37771,2777.313334,5005.315048
7504,1586,709.0369272,992.3217773
7505,15455,2035.986284,4719.734842
7506,1616,432.3077998,507.147022
7507,19911,1814.169292,2593.061536
7508,3139,717.4081798,1431.557124
7509,1390,820.7041037,1519.000674
751,11753,1424.052556,3010.754135
7510,8012,884.833458,1315.186196
7513,6379,1121.44009,2069.048748
7516,310,1010.413846,1646.489217
7518,598,1345.635888,2775.298603
7519,6930,880.7115196,1728.74172
752,978,1707.753362,3707.658691
7520,6494,1421.462663,3199.034548
7521,0,1059.098167,2567.803355
7522,9792,440.5495216,536.9967972
7523,3721,1222.699765,2345.040073
7524,10009,903.1268893,1277.012568
7525,2262,933.3501708,1826.886116
7528,14492,1292.550521,2391.870754
7529,11129,932.9781635,1294.925696
753,7917,1090.842893,2262.704403
7530,21521,3209.258717,6190.165938
7531,17314,2301.285655,5188.472104
7532,15546,1990.350503,4289.746224
7538,3208,428.6108038,766.805381
7539,14835,2593.430389,4256.311035
754,45626,2512.823829,5080.003324
7541,12416,1477.379762,3035.245414
7542,11586,1430.245538,2771.72894
7543,10758,1622.396636,3407.863451
7547,26235,1846.873195,2856.082923
7548,279,806.3182037,1684.536661
755,37582,2840.296988,5119.87793
7550,6606,1308.319005,1892.538429
7552,9479,1043.29545,1611.401367
7553,12986,1522.389171,3296.3277
7556,10101,1527.626806,3568.488663
7558,79385,4559.102236,7942.688053
7560,7915,2711.514917,5283.821869
7561,4515,1375.603863,3460.975615
7563,4739,838.0123161,1600.291483
7565,20257,1086.739968,1667.219706
7566,396,1050.36041,1898.062134
7567,34721,2456.190807,3249.141899
7568,17161,1570.017407,3221.04648
7569,24867,2445.866628,5301.434521
757,5021,972.9565068,1025.805145
7570,8791,1188.213795,2468.890965
7573,1749,776.6531566,1284.132568
7574,44075,3266.513715,6295.029085
7576,12151,977.8221714,1596.26322
7577,9795,955.1053192,1801.000457
7578,8561,1017.831183,2057.079494
7579,7644,869.2627712,1201.927225
758,3533,1088.648908,2789.298786
7580,8333,1240.09618,2572.272832
7581,20319,3303.798502,6786.082972
7582,17588,1903.203991,3853.03902
7584,15503,1939.187421,4119.656827
7585,2882,1493.236905,2998.806152
7586,9301,1717.500935,3189.892059
7589,18192,1541.120483,3950.311929
7592,8434,1849.359539,4042.234305
7593,10756,1333.558167,2905.671705
7595,9385,1230.89228,2598.745542
7596,9165,1011.851094,1951.732879
7597,13181,2292.691891,6025.603014
7598,13721,1286.447641,1997.937967
7599,1535,683.926821,1184.326172
76,14003,1448.061055,2942.27815
760,11736,1706.716286,3822.830121
7600,12639,1476.54233,3099.595363
7601,7345,847.8781623,1282.943661
7602,11419,1398.072668,2807.617612
7604,17067,2005.578525,4610.911657
7607,38754,2840.513829,5049.692171
7609,39577,2665.570579,4516.355299
761,7136,700.6320423,973.8333844
7610,716,883.4351451,1604.691746
7611,634,891.5769637,1707.367676
7612,16042,1438.776087,2699.553534
7613,600,224.1451811,109.6990707
7614,18982,1807.53777,3770.463867
7617,5680,950.7323031,1803.491665
7618,3295,817.0814243,1034.96821
7619,8334,931.6193234,1716.270739
7620,7086,1091.907999,2252.96599
7622,3257,1351.88177,3540.894723
7623,6624,852.7567303,1503.173616
7625,354,1508.27407,2606.863403
7626,15823,1143.270011,1936.552734
7629,18242,2682.175286,5211.604818
7631,6359,1255.394057,2818.129324
7633,3056,886.0220876,1864.307278
7634,11939,1630.117836,3531.570143
7636,17917,1646.218601,3242.064261
7638,29495,2439.456273,4695.183222
7639,1197,878.1201667,1462.226378
764,23987,2256.667337,3844.456946
7641,15644,1798.471135,3898.321162
7642,11069,1690.202075,3725.025688
7644,11150,1986.734409,4693.458093
7645,13554,1339.971973,2572.25034
7646,12375,1623.010379,3633.462763
7648,7353,837.7650349,1442.412534
765,8588,1589.660862,3902.815048
7650,4612,1286.516147,3383.805425
7651,7842,802.0116577,1301.785213
7653,4617,1283.10972,3279.489655
7655,4106,734.8291198,1463.513313
7656,8210,741.8843561,1460.793028
7657,5728,1416.360205,3101.439845
766,6745,657.2842522,1255.654907
7664,1925,1181.137444,2428.602739
7665,7604,1294.310732,2835.281437
7669,3137,425.8177909,748.3647123
7671,2577,283.2845181,497.4685344
7672,7124,625.0954291,1002.553867
7673,8874,777.3600799,1196.746773
7674,10676,1310.301116,3651.313477
7675,22188,1940.405599,3971.721298
7677,10238,1033.378394,1888.181046
7679,35527,3073.202509,5849.042203
7680,9972,981.670618,1167.48904
7681,8188,778.0366713,1257.401617
7682,12567,2557.000324,4796.031605
7683,3723,2449.478053,5284.863281
7685,36257,2755.728919,5492.713506
7686,11799,2100.235306,5027.287065
7687,12836,2133.635914,4798.627505
7688,5355,555.0942501,923.8660447
7689,2225,909.8050003,1695.82565
7690,7549,2085.261297,4503.302911
7694,15790,1930.740101,4548.688718
7696,874,784.5451464,1607.8125
7697,15206,1894.389215,4459.406102
7699,7254,891.1551868,1309.46841
77,4940,891.3393446,1921.791568
770,26475,1791.400675,2926.597108
7700,0,940.1843315,1809.598113
7702,9863,785.2667614,1564.936991
7705,4548,938.1640374,1555.000792
7706,5548,754.6650603,1210.755888
7707,4585,1306.679297,3398.552233
771,6081,3020.197354,5901.123047
7710,6569,987.6581735,2200.481463
7711,9979,734.6689065,937.9426376
7712,794,1573.197353,3015.079102
7713,8845,1124.387979,2302.64964
7715,10584,1960.24047,5566.361642
7718,9718,831.8562615,1475.991848
772,6665,896.2549041,1420.411218
7720,3125,925.4488689,1598.431474
7721,7915,730.2136061,1099.160793
7723,6176,889.9247205,1647.805461
7724,23019,3190.238124,5446.125047
7725,9577,953.8192315,1606.946222
7726,8908,698.9955376,895.0010615
7727,18759,2637.396613,4832.199681
7729,6187,884.2184177,1720.537291
773,8372,1005.999322,1581.317298
7730,25560,2781.811855,5529.353872
7733,9852,1124.77117,2141.952385
7734,10821,1614.610112,3988.195476
7735,2661,285.7385218,492.1138682
7736,2847,674.4944931,1100.548553
7738,9984,1590.792251,3553.493938
7739,15152,1491.708623,2748.76019
7740,9967,1107.933999,2176.25661
7742,40170,4829.152001,8072.832213
7743,7090,661.2683632,1149.391986
7744,5989,1063.745526,2339.731419
7745,16358,2469.0342,4432.575502
7747,1573,3294.570319,6278.828699
7748,11146,1535.732819,3395.068359
7750,13393,2196.294193,4874.180961
7751,4714,2778.602078,5622.710849
7754,14350,1765.755091,3785.817977
7756,2156,926.1720427,1787.255859
7759,2025,699.2899413,1468.439623
776,23680,1985.72209,3809.773417
7761,8973,1020.891867,1549.423191
7762,37557,2799.665842,5178.298446
7765,10641,826.7113655,1043.143257
7766,3802,1571.561053,3506.392259
7768,9368,1777.797862,4445.231986
7769,7236,766.998258,1353.37742
7770,12105,1602.436125,3545.020593
7775,3861,605.0878854,1086.424548
7776,7667,1532.258312,3666.428716
7777,1957,1920.379315,2624.036133
7779,8235,1177.797144,2423.952106
778,6092,2192.120923,5309.245287
7780,10886,1037.761209,1804.263969
7783,3103,1313.636589,3460.202481
7784,4373,1148.785105,2103.009358
7785,10633,1187.458774,2378.617177
7787,6263,797.4920539,1634.557362
7788,8797,1252.072053,2561.19125
7791,25792,1835.907847,2891.409859
7792,1490,392.2094791,744.1740417
7795,10339,1650.881072,2792.157762
7796,70498,4043.113995,6510.829229
78,569,1554.087337,2963.982077
780,3235,480.9800881,684.100501
7800,8553,895.2260721,1648.177711
7802,9922,1914.734454,4399.514266
7804,17326,1410.84953,3947.317001
7806,4702,448.954406,571.9470734
7807,10297,1203.797844,2383.195058
7810,9906,1100.279587,2008.77296
7813,5574,908.795534,1842.148347
7814,42705,3618.216519,7033.024759
7817,10384,1364.516409,2532.055027
7818,0,1026.115003,2511.729899
7819,14833,1439.493628,2669.368207
7821,10517,856.8306055,1382.821071
7822,3015,408.9029,689.1770383
7824,8434,1040.056931,2025.494226
7825,6332,626.2461978,1251.674701
7826,816,2911.222998,5974.118042
7827,1786,1136.998214,2480.515509
7828,9540,1198.083549,2356.339475
7829,6306,731.4705494,1238.596085
783,7101,735.4140673,1025.635827
7830,518,1256.225908,2846.916118
7831,2992,622.860669,1233.749455
7833,13955,2083.502043,3625.137654
7835,4715,808.8931662,1442.880647
7836,557,541.6267245,974.0497622
7837,5406,881.0558473,1748.652131
7838,1357,1136.131443,2032.143267
7839,3956,565.8751767,1020.393209
784,10820,1475.755132,3060.149032
7842,4971,714.6535386,979.1021469
7843,8178,907.8352317,1612.899329
7844,9598,684.5012291,876.0462984
7845,9643,1343.860838,2829.525306
7846,20668,2010.934672,4170.740915
785,7831,1769.374436,4735.16208
7850,6444,1560.153135,2978.058815
7853,41460,3887.882437,7901.842943
7854,10409,834.1309645,1365.361116
7855,21629,1468.667671,2432.621992
7856,13299,3411.059316,5777.551955
7858,66688,2937.271244,6238.186126
7860,2454,255.120732,441.0584145
7861,4332,487.5549329,644.822076
7862,5373,735.2986043,1099.51055
7865,8812,979.8100632,1975.81456
7867,503,471.4036473,666.3924507
7868,9365,873.9622692,1514.564368
7869,33007,2647.352764,5334.020671
787,33795,2616.508461,4551.900688
7870,1071,1116.367671,1786.857096
7871,2710,788.2153225,1476.166326
7872,3230,860.2186537,1596.988477
7873,14283,1279.445576,2478.065982
7874,2696,1800.442375,5280.284689
7875,15348,2289.87496,5248.575089
7876,2317,615.4816101,1132.78393
7879,5847,1326.540888,3196.535281
7880,14758,1130.853859,1992.351817
7881,7831,967.194712,1515.843877
7882,1400,1518.308235,3191.170626
7883,12663,1509.232475,3325.912449
7890,3930,941.8468216,1845.6704
7891,6245,621.3449136,1212.989385
7892,14722,1982.737463,4746.54212
7893,60997,3762.422098,6156.467604
7896,8501,980.2420659,1862.507532
7897,10917,1387.904131,2649.676248
7898,9961,765.5684486,1179.02089
7899,4743,739.7381468,1288.02883
79,7207,996.761094,1871.183809
790,8999,1045.708718,2045.154976
7900,13339,1450.325451,2917.811439
7901,6072,897.6223423,2011.922763
7904,15985,1286.48155,2340.471934
7908,5809,1432.479833,2439.3147
7909,7070,977.2622988,1719.105562
791,11836,1566.970427,3368.41712
7910,3162,2183.426996,4018.568383
7911,34478,2470.251136,3363.517536
7914,20590,2387.313356,5268.488239
7916,10333,1371.900678,2761.804942
7917,293,323.8966909,608.4667969
7918,7371,1394.227242,3337.521654
7919,41757,2827.478655,4874.805112
792,7800,3407.718115,6596.850586
7920,21106,1480.347396,2529.652047
7922,1907,843.8149823,1600.728388
7927,22895,1814.298229,3285.841967
7928,9211,1307.590944,2506.839334
7929,57586,3571.298842,6205.914956
7930,1462,668.3642911,778.2714844
7931,6237,667.3800017,1006.3909
7932,23110,1852.980241,3536.469727
7933,12055,1178.776173,2119.678584
7935,2691,1365.439006,3280.224609
7936,8350,734.0801888,1497.703
7938,8101,857.276687,1272.737135
7939,8859,703.2942687,1164.224698
794,2854,1204.973043,2197.967137
7941,17157,1191.776117,1943.262356
7942,14183,1803.333405,3714.305732
7943,12385,1178.924551,2389.155698
7944,6563,1646.747514,2606.895703
7946,4018,663.8357485,1107.413694
7949,7124,924.7033331,1562.016264
7951,12043,1423.910623,2370.243928
7952,32030,3547.514591,8237.011931
7954,28801,2209.04542,4042.572541
7955,3991,766.4153775,1416.352162
7956,20837,3441.537714,5751.928711
7959,2785,750.314248,1583.252165
796,7190,2036.739946,4569.96421
7961,2924,1763.932143,5142.097699
7963,11603,1108.126836,1914.520211
7964,64502,3849.341987,6463.019276
7965,13945,1571.672036,2563.00944
7966,13969,1676.272679,3871.545092
7969,12399,2385.8469,4394.275754
7970,7961,793.5558012,1225.33288
7975,7505,806.8439746,1439.978346
7976,2401,1137.342755,1851.14714
7977,43656,3597.376745,5843.948813
7978,10409,1223.595992,1787.943089
7979,10436,1572.29869,3699.154637
798,13552,880.4402833,1416.008548
7980,9045,1151.067031,1712.233263
7981,7839,597.3342793,875.3403108
7982,12290,1761.983968,4161.176966
7985,20055,1994.827575,4199.060513
7988,5610,643.9179716,1090.261581
7989,11979,928.1621448,1623.634723
799,11236,1054.0579,1992.966672
7990,10520,1565.852067,3625.848123
7992,8083,1201.158836,2294.315982
7993,20764,3186.767959,6016.812199
7994,7669,1171.762801,2387.907396
7995,2388,659.1355862,1484.573922
7996,8761,844.8882499,1276.7317
7997,345,421.1646943,683.1665039
7998,1033,994.1005505,1656.498317
7999,41788,4853.113662,8104.530692
80,29148,3636.362988,7290.427711
8000,14615,1234.576059,2201.168693
8002,9203,661.8810515,956.3376569
8004,2416,438.7319915,923.0254331
8008,477,2530.49827,4799.033203
8009,1498,1063.58697,2399.516602
801,42205,2844.613281,4700.194274
8012,0,1033.235106,2427.339657
8013,12142,1174.868065,2044.136664
8014,4792,827.1089121,1157.29513
8016,10325,3170.891759,6141.269531
802,5243,1357.780081,3473.804985
8020,13563,1348.258606,2386.57759
8021,16647,1996.663624,4639.94712
8022,7332,1080.107449,2372.747088
8024,3147,1143.782579,2129.459196
8025,11553,1201.758011,2102.389606
8027,27800,3582.690395,7224.480891
8028,23079,3160.788785,5314.864138
8029,12808,1495.763112,3212.06734
803,21552,3168.393942,6054.552573
8032,7845,1089.923401,2140.062503
8033,9341,1043.47572,1631.467816
8034,7280,766.7644163,1503.315378
8035,2310,695.0273155,1053.093898
8036,10958,1101.532321,1718.349609
8037,9544,982.5491421,1668.448752
804,464,537.458227,1221.147949
8042,9123,1033.871767,1627.22359
8043,5216,749.7649581,1333.96633
8046,9907,1105.578761,2197.229322
8047,14443,2522.863473,4134.289551
8048,11650,2107.626645,5048.0185
8049,1586,774.8583074,1220.909463
8050,175,1012.347271,1473.947754
8052,9851,2471.58567,4737.561035
8053,4288,401.9307853,514.3626868
8055,11579,1492.044513,3534.316406
8057,8843,1594.245592,3905.384275
8058,3640,1009.233076,1994.484305
8060,16664,1485.049877,2419.926333
8061,3947,1250.047917,3327.73892
8062,19036,2854.527559,6395.610988
8064,2520,1257.540058,2698.12398
8067,9242,1210.431678,2477.410623
8068,3008,975.5976799,1919.40444
8069,28180,2404.298262,4786.470259
807,1656,1132.77286,2459.601794
8071,20948,1982.6358,3933.675238
8072,2727,369.3956525,488.2419752
8073,337,172.8686941,101.8926206
